DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ec2_A,Ec2_B,Ec3_A,Ec3_B,Sh_A,Sh_B,Price_sqr_meter,Price
159,2.0,43.439365,29.328888,6.0,5,8.0,1935,0.2466236,14,2940,45,0.0,3,6,0,1,0,1,0,1,4955.236,288674.66
8,1.0,43.488873,19.146729,8.0,8,14.0,2009,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,3669.9163,203558.8
27,1.0,40.787697,24.479649,10.0,8,19.0,2019,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,3912.9573,96245.516
50,2.0,39.572628,26.55794,5.0,7,9.0,1968,0.037316453,32,6748,93,562.0,4,10,0,1,0,1,0,1,5439.424,242067.73
70,1.0,35.794765,21.701365,6.0,9,9.0,1977,0.002211665,39,7614,3,0.0,1,5,0,1,0,1,1,0,4458.767,155814.34
32,3.0,63.6344,48.647835,5.0,11,9.0,1972,0.13564979,46,7960,6,350.0,3,11,0,1,0,1,0,1,4547.9043,325461.16
49,2.0,42.842247,23.535358,7.0,9,12.0,1973,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,5024.3,218712.89
11,1.0,44.69654,21.427975,8.0,10,12.0,1977,0.000169676,36,5992,0,0.0,1,1,0,1,0,1,0,1,3570.7576,183355.86
103,2.0,45.784687,30.481245,5.0,4,11.0,1970,0.014423114,19,3806,4,0.0,0,3,0,1,0,1,0,1,4701.404,225146.02
21,1.0,35.537777,22.064537,5.0,4,5.0,1967,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,4491.0103,151281.6
1,1.0,43.273067,23.269909,8.0,4,14.0,1988,0.025609156,33,5261,0,240.0,3,1,0,1,0,1,0,1,3688.2183,139450.92
52,2.0,52.346813,29.588604,8.0,8,14.0,1989,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,4112.042,198597.31
36,3.0,86.59412,54.69527,10.0,7,17.0,2008,0.08761909,8,1497,5,0.0,1,0,0,1,0,1,0,1,3342.065,85537.734
127,1.0,35.551266,15.418166,9.0,3,9.0,1962,0.48624563,13,2514,19,0.0,0,6,0,1,0,1,0,1,4489.306,150063.03
6,1.0,50.347878,35.243515,7.5521817,10,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3169.955,137283.78
27,2.0,51.316357,35.921448,7.697454,8,17.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,4194.614,149654.19
6,3.0,74.36847,64.769516,11.155271,14,17.0,2017,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3891.4766,207709.84
28,1.0,32.678707,18.580683,5.0,3,5.0,1967,0.33389154,30,6564,1,0.0,0,0,0,1,0,1,0,1,4883.9297,141756.75
83,3.0,63.86802,40.992302,7.0,4,9.0,1978,0.007720282,38,4788,2,0.0,0,4,0,1,0,1,0,1,4531.2686,280930.7
21,1.0,32.70465,19.045511,5.0,6,9.0,1964,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,4880.0557,181779.72
22,1.0,32.198353,19.043846,6.0,4,5.0,1959,0.000995363,42,7651,1,0.0,1,5,0,1,0,1,0,1,4956.7915,139400.1
9,1.0,38.460808,19.316223,8.0,5,17.0,1996,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,4149.6924,176552.02
27,1.0,38.73793,24.17812,8.0,14,14.0,2005,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,4120.0063,182642.36
27,3.0,84.274055,50.50538,8.0,7,9.0,1997,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,3434.0718,291518.53
27,1.0,38.936985,27.25589,5.840548,18,19.0,2017,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,4098.944,93560.79
6,2.0,61.73573,43.21501,9.26036,16,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3486.6729,168514.44
1,2.0,67.02996,46.92097,10.054495,6,17.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3211.285,204406.33
29,1.0,35.23543,22.003387,9.0,4,9.0,1972,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,4529.5464,203629.58
29,1.0,34.757736,22.74137,5.0,7,9.0,1966,0.06966034,31,6119,4,0.0,1,2,0,1,0,1,0,1,4591.7983,97107.06
23,1.0,42.266106,29.586273,6.339916,19,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3776.0876,112523.43
194,3.0,92.18395,54.848114,10.0,4,10.0,1956,0.17473908,17,3379,9,100.0,0,3,0,1,0,1,0,1,3139.4092,478782.5
21,1.0,39.08355,22.503096,6.0,3,9.0,1972,0.19448927,47,8004,3,125.0,3,5,0,1,0,1,0,1,4083.5728,148576.69
58,1.0,36.72133,22.31606,8.0,18,16.0,1983,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,4346.262,166891.61
1,1.0,48.973083,22.201855,9.0,10,25.0,2013,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3258.9436,114009.31
6,1.0,47.671276,33.369892,7.1506915,20,25.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3347.9387,143413.34
52,1.0,42.25406,18.508005,7.0,2,17.0,2009,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3777.164,177126.69
41,3.0,83.10748,45.948414,12.0,19,17.0,2009,0.17505486,36,10055,3,0.0,1,0,0,1,0,1,0,1,3482.2756,394235.9
47,3.0,82.01145,57.408016,12.301719,6,17.0,2015,0.19736795,8,2423,1,32.0,0,1,0,1,0,1,0,1,3528.814,196429.66
99,1.0,41.968605,21.394203,9.0,10,14.0,1972,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,3802.855,178829.17
62,1.0,46.722042,32.70543,7.0083065,11,12.0,2018,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3415.9575,133721.12
27,3.0,47.82132,47.015083,7.173198,10,25.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,6051.7603,143244.42
45,3.0,81.094925,56.766445,12.164239,15,15.0,1977,0.19578105,23,5212,6,0.0,3,2,0,1,0,1,0,1,3568.6963,442472.47
2,3.0,61.17253,38.582333,6.0,2,9.0,1968,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,4730.933,249400.98
8,2.0,52.960125,30.426607,7.0,6,14.0,1985,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,4064.4219,211197.3
128,2.0,54.901615,34.753628,8.0,7,14.0,1994,0.0,27,4798,0,30.0,2,8,0,1,0,1,0,1,3920.6914,213343.69
27,1.0,41.728985,29.210289,6.259348,11,11.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,3824.6921,112236.13
23,1.0,28.859884,20.20192,4.328983,12,11.0,1977,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,5530.1855,68375.62
27,3.0,80.41679,42.097828,12.062518,7,14.0,2016,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3598.7903,228740.42
8,3.0,80.29139,48.684982,12.0,12,14.0,2005,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,3604.411,337450.06
58,1.0,40.467415,28.32719,6.0701127,3,1.0,1977,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,3943.9268,99930.02
12,2.0,57.15436,35.821953,9.0,9,14.0,1995,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,3766.157,239606.5
70,1.0,38.329296,22.670929,7.0,6,17.0,2003,0.002211665,39,7614,3,0.0,1,5,0,1,0,1,1,0,4163.93,246254.9
11,2.0,43.158417,28.49571,5.0,2,5.0,1962,0.03869299,28,6533,1,1015.0,2,5,0,1,0,1,0,1,4987.4927,184141.48
62,2.0,79.11665,55.381657,11.867498,6,4.0,2015,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2720.695,180325.77
101,1.0,23.015919,15.73911,3.452388,3,5.0,1967,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,6934.3535,132427.98
9,2.0,69.39982,48.579872,10.409973,7,1.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3101.6262,184268.0
33,4.0,101.55425,22.630373,9.0,4,5.0,1958,0.05194206,17,4017,7,800.0,2,0,0,1,0,1,0,1,3764.2522,82342.77
62,1.0,41.92416,29.346912,6.2886243,7,15.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3806.8865,111851.664
187,1.0,44.15412,30.907885,6.6231184,5,4.0,1977,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,3614.6233,94691.91
57,3.0,63.770096,42.902634,8.0,5,12.0,1982,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,4538.2266,259788.22
74,2.0,76.07697,53.25388,11.411547,7,22.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,2829.4014,248611.5
1,1.0,40.55099,20.00341,9.0,8,17.0,2015,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3935.798,102568.35
6,2.0,62.15113,43.50579,9.32267,20,25.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3463.369,193368.61
99,3.0,60.629944,39.227894,6.0,9,9.0,1972,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,4773.271,214211.36
80,1.0,31.799055,16.106514,8.0,18,22.0,1990,0.0,39,8647,0,810.0,0,5,0,1,0,1,0,1,5019.033,155767.03
9,2.0,55.126427,29.914387,8.0,4,14.0,2004,0.13012277,8,1986,0,0.0,0,0,0,1,0,1,0,1,3904.7024,62126.664
53,3.0,84.57,60.613297,12.0,18,24.0,2017,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,3422.0547,359065.28
170,2.0,42.489704,27.564545,5.0,5,8.0,1962,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,5065.9873,213169.44
6,2.0,55.08423,38.55896,8.262634,12,12.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3907.6938,146456.64
23,3.0,65.59833,61.33417,9.839749,5,4.0,1977,0.03465608,0,168,0,0.0,0,0,0,1,0,1,0,1,4411.746,131250.92
34,2.0,61.33497,42.93448,9.200246,26,1.0,2014,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3509.4548,286564.44
1,3.0,86.076614,60.253628,12.911492,17,17.0,1977,0.025609156,33,5261,0,240.0,3,1,0,1,0,1,0,1,3362.1577,275544.25
27,2.0,59.734455,41.814117,8.960169,5,9.0,1977,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,3603.4863,149782.3
205,1.0,43.226986,18.663548,8.0,12,12.0,2007,0.16909109,19,3856,10,0.0,2,5,0,1,0,1,0,1,3692.15,220501.56
62,2.0,62.869675,44.00877,9.430451,10,1.0,2017,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3423.7856,158591.39
27,2.0,72.86825,41.116364,13.0,5,12.0,2012,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2953.993,139012.88
27,2.0,66.45265,46.516857,9.967898,4,16.0,1977,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3239.1829,178312.31
8,1.0,38.377792,22.552305,8.0,2,14.0,1998,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,4158.6685,156705.7
6,2.0,67.29086,47.103603,10.09363,4,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3198.834,183893.27
62,2.0,78.68602,77.69476,11.802903,13,17.0,2016,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2735.585,209682.67
103,3.0,67.99233,46.126312,7.0,16,16.0,1985,0.000699119,14,3369,24,4129.0,0,3,0,1,0,1,0,1,4256.4087,347550.78
48,1.0,38.478424,26.934896,5.771764,25,24.0,2014,0.041124634,46,9515,5,0.0,1,10,0,1,0,1,0,1,4147.7925,204576.42
74,1.0,43.22772,30.259403,6.484158,9,17.0,2016,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3692.0874,154565.27
28,2.0,47.918194,30.138243,5.0,5,5.0,1977,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,4492.0786,152641.4
23,1.0,43.559914,41.408367,6.5339875,16,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3663.931,108406.12
54,3.0,58.703835,41.700195,5.0,3,5.0,1967,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,4929.8853,246473.44
27,1.0,41.254333,28.878033,6.1881504,5,19.0,2014,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,3868.697,94519.9
120,2.0,43.88652,28.491898,6.0,3,9.0,1970,0.34107193,27,5664,48,2300.0,3,11,0,1,0,1,0,1,4904.7476,294050.4
41,2.0,55.84929,34.81451,8.0,12,12.0,1983,0.17505486,36,10055,3,0.0,1,0,0,1,0,1,0,1,3854.1636,251414.58
79,1.0,96.83801,49.14096,22.0,19,24.0,2016,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,1648.1184,348962.88
105,1.0,34.571804,18.20255,6.0,8,9.0,1975,0.06966034,31,6119,4,0.0,1,2,0,1,0,1,0,1,4616.4937,177058.12
27,1.0,40.09644,28.067507,6.0144663,12,12.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,3980.4163,110733.75
21,3.0,78.39713,46.23481,10.0,6,12.0,1973,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,3691.5017,368975.34
88,2.0,46.166912,31.225908,6.0,4,9.0,1973,0.1273759,43,8429,3,0.0,3,9,0,1,0,1,0,1,4662.48,195581.33
1,3.0,74.909676,52.43677,11.236452,16,17.0,2015,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3863.3616,228164.8
123,4.0,116.543015,70.04765,11.0,4,23.0,2005,0.0,6,2733,0,920.0,0,4,0,1,0,1,0,1,3280.1265,445424.56
74,1.0,36.523266,25.566286,5.47849,3,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,4369.8315,127047.79
17,3.0,80.958115,50.73305,10.0,16,16.0,1981,0.000991363,33,6783,3,0.0,1,9,0,1,0,1,0,1,3574.727,387511.75
27,3.0,123.43007,86.40105,18.514511,5,10.0,2015,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,2344.673,234194.84
39,1.0,32.049873,22.566633,6.0,3,9.0,1969,0.42882583,25,5011,8,730.0,0,2,0,1,0,1,0,1,4979.755,152631.1
30,2.0,75.63255,42.18175,14.0,4,1.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,2846.027,132039.42
142,3.0,57.28109,39.00681,5.0,1,5.0,1961,0.05194206,17,4017,7,800.0,2,0,0,1,0,1,0,1,5052.3335,234382.75
47,1.0,36.47596,17.042831,6.0,2,12.0,1977,0.10187247,23,4583,3,0.0,3,3,0,1,0,1,0,1,4375.4985,156261.31
99,3.0,62.42222,46.54809,6.0,10,9.0,1973,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,4636.22,219896.89
59,3.0,101.41333,70.98933,15.212,17,23.0,1977,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,2853.6995,546812.1
30,1.0,40.36208,28.253456,6.054312,17,22.0,1977,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3954.2192,126751.45
17,3.0,69.14914,49.879387,6.0,4,9.0,1962,0.09344257,23,4635,5,3300.0,2,4,0,1,0,1,0,1,4185.2026,145985.62
39,1.0,40.04559,22.524807,8.0,9,21.0,1992,0.42882583,25,5011,8,730.0,0,2,0,1,0,1,0,1,3985.4705,173183.97
176,2.0,55.492905,35.187485,8.0,13,16.0,1981,0.30032253,52,10311,6,0.0,1,9,0,1,0,1,0,1,3878.9158,255449.06
101,2.0,45.40221,28.825113,5.0,4,5.0,1965,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,4741.0093,177258.16
130,3.0,71.68758,45.499344,7.0,16,16.0,1969,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,4037.0056,229983.58
90,1.0,20.924927,10.651456,3.138739,7,5.0,1968,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,7627.2915,128808.086
13,1.0,42.66048,20.7123,8.0,14,12.0,2004,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,3741.1794,179353.5
34,2.0,58.099567,40.669697,8.714935,22,1.0,1977,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3704.8865,283312.66
1,1.0,45.38315,31.768204,6.8074727,15,22.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3516.735,156425.34
27,1.0,37.80523,26.46366,11.0,6,9.0,2015,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,4221.652,137402.1
15,3.0,78.2715,49.205547,12.0,4,14.0,2005,0.15824905,21,5731,0,0.0,1,0,0,1,0,1,0,1,3697.427,310494.8
96,3.0,74.380264,48.07021,10.0,6,17.0,1994,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,3890.8594,275636.66
27,2.0,62.576405,43.803482,9.386461,2,9.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,3439.8315,188644.9
9,1.0,44.83814,24.35263,8.0,14,14.0,1989,0.13624443,11,2370,0,0.0,0,1,0,1,0,1,0,1,3559.4812,155126.95
62,1.0,35.873962,25.111773,5.3810945,25,25.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,4448.9233,134379.12
90,1.0,46.81968,18.68264,11.0,13,22.0,2012,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,3408.834,113913.69
90,2.0,70.995476,38.934032,14.0,11,20.0,2008,0.24603155,22,3151,4,2715.0,3,3,0,1,1,0,0,1,3031.9158,349187.72
23,2.0,61.257305,42.88011,9.188596,4,17.0,1977,0.07577875,6,1437,3,0.0,0,2,0,1,0,1,0,1,3513.904,164174.45
0,1.0,109.14449,84.61394,15.0,6,15.0,2011,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,1462.2865,289034.4
53,1.0,39.246822,27.472775,5.8870234,4,19.0,1977,0.049637258,34,7759,0,229.0,1,3,0,1,0,1,0,1,4066.5845,203671.17
25,3.0,81.51444,58.670254,15.0,9,22.0,2018,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,3550.3298,345028.25
1,1.0,40.101643,20.802511,9.0,6,17.0,2015,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3979.8997,71738.984
57,2.0,45.851086,29.683168,5.0,7,5.0,1966,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,4694.595,165476.81
99,2.0,45.257137,32.613827,5.0,4,5.0,1971,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,4756.2065,171266.95
9,1.0,43.06308,41.472958,6.459462,12,1.0,2017,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3706.203,140371.2
77,3.0,52.93653,37.730167,5.0,5,9.0,1977,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,5466.984,234024.62
31,2.0,46.26707,28.810045,6.0,6,5.0,1961,0.15134622,32,5889,10,830.0,4,1,0,1,1,0,0,1,4652.3867,224385.77
101,1.0,41.698772,27.931158,5.0,8,12.0,1971,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,3827.4631,200567.67
47,2.0,57.269974,35.04516,8.0,6,16.0,1980,0.10187247,23,4583,3,0.0,3,3,0,1,0,1,0,1,3758.5542,220920.38
90,2.0,46.531017,26.045734,5.0,3,5.0,1967,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,4625.996,183490.33
6,1.0,38.35997,26.851978,5.753996,8,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,4160.6006,142811.25
3,2.0,46.797867,31.339355,6.0,5,5.0,1963,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,4599.6177,161778.44
37,2.0,58.405273,29.41128,7.0,12,12.0,1980,0.12219048,25,4724,2,1308.0,1,3,0,1,0,1,0,1,3685.4941,237718.72
27,2.0,65.10959,56.849525,9.7664385,2,1.0,1977,0.017647052,2,469,0,0.0,0,0,0,1,0,1,0,1,3306.0,148624.36
6,1.0,41.15156,40.40523,6.1727347,13,25.0,2017,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3878.3586,141432.03
30,3.0,80.344986,45.80904,10.0,25,25.0,1983,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,3602.0063,384342.7
15,2.0,65.081024,35.25248,12.0,6,12.0,2006,0.15824905,21,5731,0,0.0,1,0,0,1,0,1,0,1,3307.451,252415.77
52,2.0,56.646656,39.65266,8.496999,13,17.0,1977,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,3799.9119,168671.14
9,2.0,60.026794,42.018757,9.00402,11,18.0,1977,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,3585.937,177896.14
8,2.0,40.183758,23.074564,6.0,10,12.0,1970,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,5356.699,166642.58
121,2.0,55.21257,32.29443,11.0,7,16.0,1984,0.21251535,19,3293,16,628.0,3,7,0,1,0,1,0,1,3898.6104,297720.3
15,1.0,46.710804,23.891237,10.0,16,24.0,2011,0.15824905,21,5731,0,0.0,1,0,0,1,0,1,0,1,3416.7795,125278.35
9,1.0,37.470196,21.485798,7.0,12,17.0,1993,0.069753364,53,13670,4,0.0,1,11,0,1,0,1,0,1,4259.399,187899.22
89,3.0,75.275955,49.73859,7.0,10,9.0,1961,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,3844.563,469497.53
57,3.0,78.573654,47.29779,10.0,19,22.0,2000,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,3683.2085,350921.84
58,1.0,44.432083,31.102457,6.6648126,6,17.0,1977,0.43788525,23,5735,3,1084.0,0,5,0,1,0,1,0,1,3592.0107,130633.2
169,2.0,52.9932,29.641983,8.0,11,12.0,1979,0.30032253,52,10311,6,0.0,1,9,0,1,0,1,0,1,4061.8853,252355.61
9,1.0,39.101757,20.994982,8.0,4,14.0,1993,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,4081.6711,146525.64
98,2.0,47.698902,32.6857,5.0,4,5.0,1962,0.19578105,23,5212,6,0.0,3,2,0,1,0,1,0,1,4512.7305,189565.89
48,3.0,95.86778,67.107445,14.380168,20,1.0,2014,0.041124634,46,9515,5,0.0,1,10,0,1,0,1,0,1,3018.774,471527.4
80,2.0,49.66247,30.621569,6.0,8,9.0,1979,0.0,39,8647,0,810.0,0,5,0,1,0,1,0,1,4334.305,207383.67
62,1.0,45.621494,44.754845,6.8432245,6,1.0,2017,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3498.3623,124727.43
103,4.0,100.50141,59.413975,10.0,3,14.0,2003,0.014423114,19,3806,4,0.0,0,3,0,1,0,1,0,1,3803.686,593618.75
27,1.0,36.181446,25.327011,5.427217,2,12.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,4411.1147,88623.96
62,3.0,121.844,85.2908,18.276602,3,3.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,2375.194,193847.64
27,1.0,41.674965,29.172476,6.251245,14,19.0,1977,0.21140121,9,1892,0,0.0,0,1,0,1,0,1,0,1,3829.6497,97494.67
21,1.0,31.15377,21.446337,5.0,5,5.0,1961,0.034331497,25,5487,3,0.0,0,4,0,1,0,1,0,1,5122.992,147662.61
8,3.0,71.731255,48.2565,8.0,12,14.0,1977,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,4034.5476,256118.73
163,2.0,40.271236,29.68193,5.0,5,5.0,1964,0.007658515,35,7077,56,2301.0,3,19,0,1,0,1,0,1,5345.063,197635.34
27,2.0,62.015976,43.411182,9.302397,11,17.0,1977,0.011654127,4,915,0,0.0,0,0,0,1,0,1,0,1,3470.9167,159778.67
77,2.0,48.162052,33.587788,6.0,8,12.0,1976,6.99893e-05,46,10309,1,240.0,1,16,0,1,0,1,0,1,4469.334,212077.28
113,1.0,42.117725,22.393173,8.0,8,12.0,1984,0.060753047,15,2787,2,520.0,0,7,0,1,0,1,0,1,3789.3906,246354.08
27,2.0,49.36065,31.993963,5.0,6,5.0,1983,0.051815435,5,1227,0,0.0,0,0,0,1,0,1,0,1,4360.8076,117000.38
6,3.0,77.9854,54.58978,12.0,4,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3710.9917,207923.69
13,1.0,41.112164,21.782814,7.0,11,17.0,2002,0.0907991,74,19083,2,0.0,5,15,0,1,0,1,0,1,3882.0754,175032.1
83,2.0,55.45258,34.527996,9.0,8,17.0,1987,0.007720282,38,4788,2,0.0,0,4,0,1,0,1,0,1,3881.7363,280005.25
66,3.0,75.31553,48.9686,7.0,5,5.0,1954,0.16197556,31,7010,5,4508.0,3,7,0,1,1,0,0,1,3842.543,199227.69
27,1.0,40.49226,19.92949,10.0,16,18.0,2015,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3941.5068,126580.51
29,1.0,36.298653,20.959604,6.0,7,5.0,1963,0.06966034,31,6119,4,0.0,1,2,0,1,0,1,0,1,4396.8716,80888.41
62,3.0,89.91534,62.940735,13.487301,13,15.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3218.6184,191229.1
6,2.0,62.056786,43.43975,9.308518,15,17.0,1977,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,3468.6343,180371.02
108,2.0,59.562595,37.639496,8.0,5,9.0,1956,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,3613.8838,386773.84
96,1.0,38.625072,23.762144,8.0,16,17.0,1997,0.041116353,53,14892,4,0.0,1,4,0,1,0,1,0,1,4132.0444,171461.0
27,3.0,85.480804,59.836563,12.822122,5,9.0,1977,0.072157584,2,629,1,0.0,0,0,0,1,0,1,1,0,3385.5923,235848.9
1,3.0,79.019966,55.313976,11.852995,6,17.0,1977,0.007122317,1,264,0,0.0,0,1,0,1,0,1,0,1,3662.4055,240054.44
124,2.0,45.438427,28.087059,5.0,4,9.0,1970,0.12209035,29,6566,7,1894.0,4,0,0,1,0,1,0,1,4737.2305,214944.62
88,3.0,92.71955,64.90369,13.907933,13,22.0,1977,0.1273759,43,8429,3,0.0,3,9,0,1,0,1,0,1,3121.2744,328241.75
22,2.0,52.309864,33.946545,9.0,8,17.0,2011,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,4114.947,205768.69
108,2.0,47.885353,30.863335,5.0,3,5.0,1963,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,4495.1597,224610.69
59,1.0,39.29232,20.8848,8.0,16,17.0,1986,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,4061.8755,216252.17
44,1.0,41.24417,22.020872,8.0,7,14.0,1977,0.12219048,25,4724,2,1308.0,1,3,0,1,0,1,0,1,3869.6501,209827.81
132,2.0,55.088646,32.42449,6.0,1,4.0,1977,0.30697748,27,5148,14,1575.0,5,7,0,1,0,1,0,1,3907.3804,260146.72
99,3.0,51.031445,35.9629,6.0,2,9.0,1973,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,5671.075,201925.4
